age,experience_years,daily_work_hours,sleep_hours,caffeine_intake,bugs_per_day,commits_per_day,meetings_per_day,screen_time,exercise_hours,stress_level,burnout_level
-0.7163328453749563,-1.5061359921783826,0.14459800427132638,-0.47198862315355095,0.6413028724100777,-0.4343288384733146,0.29720554553208556,0.864698779425801,-0.20447504809750394,1.3000120843143481,0.19579768394293204,2
-1.4149410037600287,1.2994261793277684,0.7724743357648716,0.50676845635435,0.1990685992477741,-0.0830721959554703,-1.6836099077481266,0.5111626859744485,1.1681101770680584,1.4226313619864959,0.48361307533702946,2
0.2617185763641452,-0.27870254214444146,-1.3721818976512834,1.7022503177532857,-1.1276342202391365,-1.1368421235090032,-0.984498571296287,0.5111626859744485,-1.6162769939820818,0.7394668149559585,-1.9929780470181706,1
-0.017724686989883803,-1.330788356459248,-0.8818739758669979,1.1849072900133952,-0.685399947076833,-0.961213802250081,-0.984498571296287,-0.19590950092825649,-0.33192939043430575,0.4416771406093141,-1.91456127870421,1
0.8206051030722032,1.474773815046903,1.3650767160509143,0.8842890441645402,-0.685399947076833,-0.6099571597322367,0.41372410160739215,-0.9029816878309614,1.8511347295909213,0.4942282596116632,0.006003252941285212,2
1.3794916297802613,-0.10335490642530704,-0.31749075654695724,-0.0175656933820254,-0.685399947076833,0.44381276782129614,-0.8679800152209804,-0.5494455943796089,-0.8417467597815147,0.5467793786140123,-0.2053342462784827,2
0.9603267347492177,1.474773815046903,0.24689246277308347,0.15022123453361486,-0.685399947076833,0.7950694103391404,0.9963168819839252,-0.19590950092825649,-0.1881347477979137,-0.03128293041182703,0.006649544987828869,2
-1.1354977404059998,-0.4540501778635759,-0.5502988345164738,-0.36712179320627564,0.6413028724100777,-0.4343288384733146,-1.2175356834469002,1.571770966328506,-0.8352106396616787,0.33657490260461603,0.4926611639886407,2
0.5411618397181742,1.474773815046903,1.6966518574014389,0.01039879460391464,-1.1276342202391365,1.1463260528569847,-0.6349429030703673,-1.2565177812823138,0.98509881371265,-1.6954016988195457,1.0898350149949572,0
-0.15744631866689832,1.6501214507660373,-0.8183808636934935,-1.275967652749326,-1.5698684934014402,-0.4343288384733146,-1.2175356834469002,1.2182348728771535,-0.7110243573847943,0.5292623389465626,-0.354843139712243,2
0.8206051030722032,-1.330788356459248,-0.8183808636934935,-0.7306601370234955,0.6413028724100777,-0.25870051721439247,-0.05235012269383423,-0.5494455943796089,-0.5704977748083202,0.33657490260461603,-1.4199324324161497,1
0.2617185763641452,1.474773815046903,-1.7037570390018075,-1.6674704845524866,-1.5698684934014402,1.3219543741159068,-0.40190579091975404,1.571770966328506,-2.0868776426102746,-0.6093452394376662,0.11910436108642092,2
1.5192132614572758,-0.8047454493018448,1.5520286574506783,-0.0175656933820254,1.5257714187346847,1.3219543741159068,-0.5184243469950607,-0.19590950092825649,1.7171442671342831,-0.9071349137843107,1.2065984447371731,0
-0.2971679503439128,0.4226880007320963,1.1710699844096506,-1.0662339928547762,-1.1276342202391365,-0.4343288384733146,0.5302426576826987,1.571770966328506,1.243275558446172,-0.6794133981074649,1.418151374639122,0
0.1219969446871307,0.24734036501296183,1.0264467844588903,-0.7306601370234955,-0.685399947076833,-0.25870051721439247,0.6467612137580053,0.157626592523096,1.553741264138383,-0.6618963584400152,0.7546248735209931,0
-0.7163328453749563,0.4226880007320963,-1.0229697806970082,0.5836707983156852,1.0835371455723812,-0.6099571597322367,0.06416843338147236,1.571770966328506,-1.060706783796021,-1.6778846591520962,0.3082525000415241,2
1.3794916297802613,-1.681483627897517,-1.4638941707907902,0.3739371384211346,1.0835371455723812,-0.961213802250081,0.8797983259086186,0.864698779425801,-1.1587485855935613,-0.4867259617655185,-0.5142618445263392,2
1.3794916297802613,0.5980356364512307,1.1745973795304008,0.6186264082981101,1.0835371455723812,-0.7855854809911589,-0.5184243469950607,0.157626592523096,0.9949029938924038,1.2124268859770997,-0.3126187260047258,2
1.2397699981032466,1.2994261793277684,1.0370289698211408,1.01012924010127,1.0835371455723812,-1.6637270872857697,1.1128354380592318,-1.2565177812823138,0.42299248340675294,-1.7479528178218948,0.23931468174353657,2
-0.017724686989883803,0.07199272929382741,-1.2416682781835238,1.625347975791951,1.0835371455723812,-0.25870051721439247,-1.6836099077481266,0.5111626859744485,-0.969201102118317,-1.6428505798171966,-0.10451268701767617,2
-1.4149410037600287,0.5980356364512307,0.33860473591259066,-1.604550386584121,-0.24316567391452948,-1.1368421235090032,1.345872550209845,0.157626592523096,0.21383663957200105,0.5292623389465626,0.5435028049834061,2
-0.9957761087289854,-1.5061359921783826,-1.5802982097755487,1.7022503177532857,-0.685399947076833,0.6194410890802182,1.5789096623604582,1.2182348728771535,-1.65222565464118,-0.5918281997702165,-0.0489315710149235,2
0.6808834713951887,1.124078543608634,-0.28927159558095517,0.6465908962840501,-1.5698684934014402,-0.0830721959554703,1.6954282184357647,-0.9029816878309614,-0.6031783754075002,0.0037511489230723405,-0.8869569246998339,2
-0.2971679503439128,-0.8047454493018448,-0.2716346199772036,1.4575610478763108,-0.685399947076833,1.673211016633751,-1.2175356834469002,-0.9029816878309614,-0.031267864921849325,0.9146372116304553,-0.6611855697739248,2
0.5411618397181742,0.9487309078894995,0.35624171151634154,0.08031001456876444,1.5257714187346847,0.44381276782129614,-1.6836099077481266,-0.9029816878309614,0.19422827921249286,-0.11886812874907547,-0.3819874056670757,2
1.3794916297802613,0.4226880007320963,-1.5908803951377992,-1.513665800629816,0.1990685992477741,1.3219543741159068,-0.5184243469950607,-1.6100538747336663,-0.9169121411596289,-1.7654698574893446,-1.200623997955677,1
0.4014402080411597,-1.1554407207401136,-1.1887573513722702,-1.3528699947106613,-0.24316567391452948,-0.6099571597322367,-0.6349429030703673,-1.6100538747336663,-0.6064464354674187,-1.7304357781544453,-0.820604274588021,1
-0.7163328453749563,-0.6293978135827103,1.5873026086581807,-0.4160596471816709,-1.1276342202391365,0.6194410890802182,-0.6349429030703673,0.5111626859744485,1.007975234132076,-0.5042430014329682,1.8042031571078525,0
-1.5546626354370434,0.24734036501296183,0.7089812235913671,-0.48597086714652066,1.0835371455723812,-1.1368421235090032,-0.05235012269383423,-0.9029816878309614,0.18115603897282054,0.7394668149559585,-0.4974582513162047,2
1.2397699981032466,-0.8047454493018448,-0.9594766685235034,1.562427877823586,-0.24316567391452948,-0.0830721959554703,-0.05235012269383423,0.157626592523096,-0.2698362492958638,-0.45169188243061914,-0.6357647492765421,2
0.9603267347492177,0.7733832721703652,1.2239809112209046,1.2618096319747298,0.1990685992477741,-1.6637270872857697,-0.6349429030703673,1.2182348728771535,1.3445854203036305,-1.0647882707913576,0.00837299044527852,2
-1.6943842671140579,-0.10335490642530704,1.3897684818961662,1.2338451439887903,-0.24316567391452948,-0.4343288384733146,-1.2175356834469002,0.157626592523096,1.7204123271942005,1.3175291239817977,0.0195753859187014,2
1.6589348931342902,0.07199272929382741,-1.7496131755715607,0.53473294434029,0.1990685992477741,-1.4880987660268474,1.2293539941345384,-1.2565177812823138,-1.3940489099076576,-1.590299460814848,-1.7353229511294423,1
-0.5766112136979418,-0.9800930850209792,0.8394948430591269,-0.45101525716409574,-0.24316567391452948,0.09255612530345184,-1.56709135167282,1.571770966328506,0.7105817686795376,-0.9772030724541094,1.3737726541097932,0
1.6589348931342902,-1.330788356459248,-0.8395452344179949,1.5903923658095256,0.1990685992477741,0.9706977315980626,0.41372410160739215,0.5111626859744485,-0.21427922827725776,-1.1698905087960556,0.08334286784433999,2
-0.7163328453749563,1.2994261793277684,1.1146316624776464,0.7584488482278103,-0.24316567391452948,-0.6099571597322367,0.18068698945677897,-1.2565177812823138,1.517792603479285,-1.2749927468007536,0.006218683623466227,2
-1.6943842671140579,-0.6293978135827103,0.8924057698703802,-0.07349466935390549,1.5257714187346847,-0.25870051721439247,-0.7514614591456739,-1.6100538747336663,1.3609257206032206,-0.5567941204353173,0.012681604088902797,2
-1.6943842671140579,-1.681483627897517,0.05994052137332017,0.3879193824141049,-1.1276342202391365,1.3219543741159068,0.41372410160739215,0.5111626859744485,-0.2731043093557817,-0.20645332708632372,-0.04462295737129953,2
1.1000483664262322,0.5980356364512307,-1.4392024049455383,1.7232236837427402,1.5257714187346847,-1.6637270872857697,0.06416843338147236,0.5111626859744485,-1.1685527657733152,-0.8370667551145119,-1.6801726964910522,1
1.6589348931342902,-0.9800930850209792,-1.033551966059259,-0.11544140133281525,1.0835371455723812,-0.0830721959554703,-0.984498571296287,0.864698779425801,-1.3777086096080677,1.3000120843143481,-0.2441117690711006,2
1.2397699981032466,0.24734036501296183,-1.6861200633980562,-0.0175656933820254,-0.24316567391452948,0.268184446562374,-0.8679800152209804,0.5111626859744485,-1.7698758167982283,1.4576654413213952,-0.5754441582658032,2
0.8206051030722032,-1.5061359921783826,-1.0617711270252608,-1.632514874570061,-0.24316567391452948,1.1463260528569847,0.6467612137580053,1.571770966328506,-0.7437049579839748,0.704432735621059,1.8472892935440945,0
-1.5546626354370434,0.7733832721703652,-0.4444769808939662,-0.5628732091078559,1.0835371455723812,-0.4343288384733146,-0.28538723484444745,0.157626592523096,-0.6129825555872546,-0.5392770807678676,0.01354332681762747,2
